price_per_sqmt,facing_direction,floor_level,decoration
67000.0,South,NA,NA
63728.0,South,middle,simple
55078.0,South,middle,simple
56005.0,South,middle,refined
50200.0,East/West,middle,other
52105.0,South,middle,refined
50708.0,East/West,low,simple
49065.0,East/West,middle,refined
47701.0,South,middle,simple
42470.0,East/West,low,refined
43626.0,East/West,high,other
43610.0,East/West,middle,other
52386.0,South,middle,refined
48000.0,South,middle,simple
47520.0,South,high,other
40085.0,East/West,high,simple
50911.0,South,high,other
51377.0,South,middle,refined
48153.0,East/West,middle,other
44151.0,East/West,high,refined
42624.0,South,low,simple
46552.0,South,low,simple
41013.0,East/West,NA,simple
43383.0,East/West,high,simple
41050.0,East/West,middle,bare
40085.0,East/West,high,bare
43536.0,South,low,refined
42731.0,South,middle,simple
38512.0,East/West,middle,refined
41654.0,South,middle,refined
41759.0,South,high,refined
37576.0,South,top,refined
37034.0,South,low,simple
38331.0,South,high,refined
40778.0,South,high,simple
31213.0,East/West,NA,simple
36997.0,South,high,simple
36981.0,South,middle,refined
34691.0,South,high,simple
36874.0,South,low,refined
30106.0,East/West,middle,simple
34684.0,East/West,middle,refined
38227.0,South,high,other
33079.0,South,middle,simple
33530.0,East/West,first,other
37228.0,South,middle,simple
36088.0,South,middle,refined
30068.0,East/West,first,other
32233.0,East/West,NA,other
36908.0,South,low,other
34012.0,South,first,simple
36578.0,South,middle,other
33660.0,East/West,low,other
31715.0,East/West,middle,simple
31538.0,East/West,middle,simple
34891.0,South,high,simple
35123.0,South,middle,other
32522.0,East/West,low,other
33889.0,South,high,refined
33222.0,South,middle,other
34793.0,South,middle,other
34891.0,South,high,simple
33429.0,South,high,refined
33755.0,South,middle,simple
33608.0,South,middle,simple
30723.0,East/West,middle,other
32511.0,South,high,bare
28647.0,East/West,low,other
28862.0,East/West,middle,other
38656.0,South,middle,other
34370.0,South,middle,simple
32079.0,South,middle,simple
31109.0,South,low,other
33361.0,South,high,other
32065.0,East/West,high,refined
30218.0,East/West,NA,other
32220.0,South,high,bare
32042.0,South,high,simple
30578.0,East/West,high,refined
28263.0,East/West,NA,simple
34636.0,South,middle,other
29577.0,South,high,refined
27444.0,East/West,low,simple
26858.0,East/West,high,simple
28716.0,East/West,low,bare
32013.0,South,low,bare
29235.0,East/West,middle,other
35049.0,South,middle,other
32002.0,South,middle,refined
33945.0,South,middle,refined
28073.0,South,high,refined
31326.0,South,middle,simple
28153.0,South,middle,simple
26556.0,East/West,high,simple
27691.0,East/West,middle,other
33232.0,South,middle,other
30262.0,South,low,simple
31986.0,South,low,other
32677.0,South,first,simple
38533.0,South,high,other
38103.0,South,middle,other
34557.0,South,first,other
3353.0,South,middle,other
35454.0,South,low,other
35090.0,South,low,other
30843.0,South,first,other
37839.0,South,low,other
36372.0,South,middle,other
34406.0,South,low,other
33813.0,East/West,high,other
35831.0,South,low,other
33274.0,South,first,other
36568.0,South,middle,other
30787.0,South,low,other
31973.0,South,middle,other
31000.0,South,middle,other
29989.0,South,low,other
31666.0,North,high,other
28623.0,East/West,high,other
31197.0,South,middle,other
28346.0,South,low,other
30711.0,South,high,other
31800.0,South,middle,other
32272.0,South,low,other
31914.0,East/West,high,other
27009.0,East/West,middle,other
31533.0,South,high,other
29962.0,South,high,other
30043.0,South,middle,other
27071.0,South,high,other
25381.0,South,low,other
26532.0,South,high,other
22738.0,East/West,low,other
20583.0,East/West,low,other
24085.0,South,first,other
24071.0,South,high,other
25773.0,South,low,other
23238.0,South,high,other
19679.0,East/West,low,other
22580.0,South,low,other
18493.0,East/West,top,other
20554.0,South,high,other
78334.0,East/West,middle,other
20384.0,South,top,other
19551.0,South,high,other
18474.0,East/West,middle,other
19266.0,East/West,middle,other
19368.0,South,low,other
73415.0,South,low,simple
67480.0,South,top,refined
69708.0,North,top,simple
71015.0,South,low,other
73753.0,South,middle,simple
71085.0,South,middle,other
73256.0,South,first,simple
75854.0,South,high,simple
69708.0,North,high,simple
76411.0,South,top,simple
74748.0,North,middle,other
75419.0,South,middle,other
75962.0,South,top,refined
74373.0,South,top,refined
74373.0,South,high,simple
73150.0,South,low,simple
69105.0,South,top,refined
69535.0,South,middle,other
70732.0,South,high,refined
65275.0,South,middle,refined
85489.0,South,high,simple
83649.0,South,low,refined
80940.0,South,middle,simple
77612.0,South,first,refined
75786.0,South,middle,bare
71773.0,North,low,refined
50747.0,South,middle,other
55614.0,South,top,simple
58423.0,North,high,other
64097.0,South,high,other
58611.0,South,top,simple
47684.0,South,middle,simple
59964.0,South,low,refined
57097.0,South,low,simple
52293.0,North,middle,refined
49005.0,South,top,other
58791.0,South,middle,simple
51708.0,South,top,refined
43976.0,South,middle,simple
50766.0,South,top,refined
54153.0,South,first,simple
47351.0,South,top,other
49637.0,South,first,refined
47575.0,South,high,refined
45577.0,South,top,refined
45663.0,South,middle,simple
51406.0,South,middle,refined
47388.0,South,top,simple
48508.0,South,middle,simple
44647.0,North,high,refined
51283.0,South,first,simple
46595.0,South,middle,simple
49157.0,South,middle,simple
47818.0,South,first,simple
47575.0,South,middle,refined
46595.0,South,middle,simple
45178.0,South,top,refined
41743.0,North,first,simple
43943.0,South,high,simple
42911.0,South,first,simple
43907.0,South,middle,simple
43531.0,South,low,simple
42277.0,South,low,simple
42884.0,South,middle,refined
44579.0,South,middle,refined
41348.0,South,middle,refined
43415.0,South,top,other
47967.0,South,high,other
39137.0,South,top,other
48193.0,South,middle,other
46495.0,South,top,other
40748.0,South,low,other
45695.0,South,middle,other
27539.0,North,middle,other
60533.0,South,middle,simple
59702.0,South,middle,simple
59195.0,South,low,refined
66965.0,South,middle,refined
53050.0,South,top,refined
65242.0,South,first,simple
63019.0,South,middle,simple
66165.0,South,first,refined
57586.0,East/West,low,refined
73832.0,South,NA,NA
54505.0,South,middle,bare
63291.0,East/West,NA,NA
60000.0,South,middle,simple
59326.0,South,top,simple
61461.0,South,first,other
55239.0,South,low,simple
41608.0,East/West,top,simple
46429.0,South,middle,other
40239.0,South,middle,simple
39976.0,South,top,refined
37816.0,South,top,simple
38328.0,South,middle,other
31299.0,East/West,top,other
31968.0,East/West,first,simple
37739.0,South,low,refined
40627.0,South,middle,simple
29720.0,East/West,low,other
36303.0,South,middle,simple
33596.0,South,middle,refined
36236.0,South,middle,refined
33468.0,South,middle,simple
33971.0,South,first,simple
66330.0,South,first,simple
67390.0,South,low,simple
47137.0,East/West,low,simple
48480.0,East/West,middle,refined
49881.0,East/West,middle,simple
70173.0,South,high,simple
47726.0,South,high,other
77552.0,South,top,refined
73486.0,South,high,simple
58380.0,East/West,low,simple
74365.0,South,low,refined
48679.0,North,low,other
71471.0,South,top,other
56274.0,South,top,refined
70071.0,South,middle,simple
58311.0,South,high,simple
66490.0,South,high,refined
52851.0,South,low,refined
49496.0,East/West,low,simple
54735.0,East/West,high,refined
64012.0,South,high,refined
66857.0,South,high,simple
59902.0,East/West,low,refined
60795.0,East/West,high,simple
55029.0,South,middle,refined
67508.0,South,middle,simple
55445.0,North,middle,refined
65719.0,South,middle,refined
69184.0,South,high,refined
61568.0,South,low,simple
54605.0,South,high,simple
67737.0,South,NA,NA
46171.0,South,middle,simple
54362.0,South,middle,refined
70041.0,South,top,simple
73856.0,South,middle,refined
70524.0,South,high,refined
58324.0,East/West,first,simple
70102.0,South,middle,refined
68883.0,South,middle,simple
59640.0,South,middle,simple
65752.0,South,top,simple
66619.0,East/West,middle,refined
75973.0,South,NA,NA
52092.0,North,high,simple
66698.0,South,high,refined
57631.0,North,middle,refined
67287.0,South,NA,NA
49063.0,North,high,simple
56472.0,North,middle,refined
57038.0,East/West,high,simple
57654.0,East/West,high,simple
91099.0,South,NA,NA
48637.0,South,middle,other
57855.0,North,middle,simple
54793.0,South,high,refined
54965.0,North,middle,refined
57186.0,East/West,middle,simple
73087.0,South,NA,NA
53718.0,North,high,simple
68324.0,South,top,refined
68990.0,South,first,other
61148.0,North,high,other
54764.0,North,low,other
72401.0,South,middle,other
59129.0,South,middle,other
67903.0,South,middle,other
73171.0,South,middle,simple
72741.0,South,low,simple
69698.0,South,NA,NA
58127.0,South,first,simple
55042.0,South,first,other
55779.0,North,middle,simple
53742.0,South,low,refined
68618.0,South,high,simple
58658.0,East/West,middle,refined
53045.0,North,middle,simple
56012.0,South,middle,other
57615.0,South,middle,refined
72875.0,South,top,other
64779.0,South,first,other
71640.0,South,middle,other
63833.0,South,middle,refined
64494.0,South,middle,simple
65860.0,South,low,refined
51960.0,East/West,middle,refined
64007.0,South,middle,simple
65828.0,South,NA,NA
57737.0,East/West,high,other
53971.0,East/West,high,other
54446.0,South,low,simple
64565.0,South,high,other
67573.0,South,middle,other
61994.0,North,NA,NA
68506.0,South,first,other
51641.0,East/West,low,other
67191.0,South,middle,simple
67554.0,South,low,simple
66614.0,South,middle,refined
72969.0,South,middle,simple
70333.0,South,low,simple
71172.0,South,NA,NA
69433.0,South,NA,NA
75024.0,South,low,other
64206.0,South,low,simple
69602.0,South,high,other
63030.0,South,first,other
66776.0,South,low,refined
53721.0,North,middle,other
67949.0,South,low,simple
45341.0,North,low,simple
58490.0,South,middle,simple
71429.0,South,NA,NA
68615.0,South,NA,NA
57146.0,North,low,refined
63953.0,South,NA,NA
78492.0,South,first,other
79099.0,South,NA,NA
67507.0,East/West,low,other
66920.0,North,low,simple
71964.0,South,low,simple
78096.0,East/West,high,simple
77162.0,South,middle,refined
76461.0,East/West,NA,NA
73777.0,South,middle,simple
71680.0,East/West,high,simple
99762.0,South,top,other
80257.0,South,middle,simple
88563.0,South,top,refined
70018.0,North,first,simple
73276.0,South,NA,NA
80357.0,South,NA,NA
75535.0,South,NA,NA
81629.0,North,middle,simple
77970.0,South,top,simple
74469.0,South,high,simple
82523.0,South,high,simple
73594.0,South,high,refined
80887.0,South,middle,simple
77047.0,South,middle,refined
82622.0,South,NA,NA
48725.0,North,middle,simple
73599.0,South,middle,refined
73078.0,South,high,other
71842.0,South,first,simple
53667.0,East/West,middle,simple
59281.0,South,middle,refined
76898.0,South,first,other
72031.0,South,low,simple
72286.0,South,high,simple
65476.0,South,NA,NA
80000.0,South,NA,NA
74584.0,South,low,refined
71266.0,South,NA,NA
72047.0,North,middle,simple
70007.0,South,top,refined
62419.0,South,low,simple
57189.0,South,low,other
55223.0,South,middle,simple
46223.0,South,low,simple
70421.0,East/West,first,other
68582.0,North,NA,NA
60926.0,South,NA,NA
71997.0,South,NA,NA
70523.0,South,NA,NA
69580.0,South,middle,simple
70484.0,South,middle,simple
72583.0,South,middle,simple
75709.0,South,top,simple
51415.0,East/West,high,refined
68436.0,South,high,simple
58525.0,South,middle,refined
65011.0,South,low,simple
69344.0,South,middle,simple
51182.0,East/West,high,other
50000.0,North,middle,other
69601.0,South,high,simple
45579.0,North,high,simple
65111.0,East/West,low,simple
67292.0,South,low,simple
70690.0,South,first,simple
74091.0,South,middle,simple
46591.0,South,low,simple
56670.0,South,top,refined
62102.0,South,middle,simple
46987.0,South,middle,other
47287.0,East/West,low,other
61716.0,North,top,simple
66009.0,South,high,refined
55926.0,South,middle,bare
49566.0,North,low,simple
54445.0,South,top,refined
54412.0,South,middle,simple
56667.0,South,middle,refined
58120.0,South,middle,refined
54670.0,South,middle,simple
63330.0,North,middle,refined
42934.0,East/West,middle,simple
64624.0,South,middle,simple
50060.0,South,middle,simple
55640.0,South,first,simple
44957.0,North,middle,simple
53462.0,South,low,simple
48164.0,East/West,low,other
59977.0,South,middle,simple
53150.0,South,high,simple
55067.0,South,first,simple
58185.0,South,middle,refined
54694.0,South,top,refined
53936.0,South,middle,simple
58162.0,South,low,other
57340.0,South,low,refined
50000.0,South,top,simple
54097.0,South,low,simple
41730.0,East/West,middle,simple
50000.0,South,top,refined
23044.0,South,middle,other
45910.0,East/West,middle,refined
44932.0,North,middle,simple
51015.0,South,middle,refined
53660.0,South,high,other
50858.0,South,middle,simple
52733.0,South,high,simple
55910.0,South,low,simple
42052.0,North,NA,refined
55332.0,South,high,simple
40382.0,East/West,low,other
52347.0,South,first,simple
52538.0,South,middle,refined
38970.0,South,NA,simple
54933.0,South,low,simple
40232.0,East/West,middle,refined
36246.0,South,middle,simple
55466.0,South,top,simple
40203.0,North,NA,refined
52578.0,East/West,NA,other
52640.0,North,high,refined
47110.0,South,high,simple
48864.0,South,middle,other
48774.0,South,low,simple
54656.0,South,top,simple
47104.0,South,low,simple
32348.0,North,middle,other
39227.0,East/West,NA,refined
33837.0,North,middle,other
47733.0,South,first,simple
56529.0,North,first,other
44810.0,South,middle,simple
45410.0,South,top,simple
47376.0,North,middle,other
48272.0,South,top,refined
43233.0,South,first,simple
41784.0,South,low,simple
46027.0,South,middle,simple
39173.0,North,NA,refined
45867.0,South,top,refined
47475.0,South,middle,simple
43652.0,East/West,high,refined
30927.0,North,low,simple
47673.0,South,middle,simple
36812.0,East/West,low,refined
44199.0,South,high,other
45895.0,South,middle,refined
42071.0,North,high,simple
40009.0,South,middle,refined
44343.0,South,middle,refined
42324.0,South,middle,simple
39238.0,South,first,other
42353.0,South,high,simple
37352.0,South,low,other
46783.0,South,first,refined
46032.0,South,middle,refined
34574.0,East/West,NA,refined
32954.0,South,NA,refined
27746.0,North,middle,other
41167.0,South,low,simple
33939.0,North,NA,refined
34940.0,South,middle,refined
33771.0,North,low,simple
40675.0,South,middle,refined
41108.0,South,high,simple
30931.0,South,high,other
42849.0,South,high,refined
35478.0,South,NA,simple
40656.0,South,high,bare
27746.0,North,high,refined
33289.0,South,middle,refined
41224.0,South,first,simple
41155.0,East/West,middle,refined
33210.0,South,NA,refined
41299.0,South,high,simple
31636.0,South,low,refined
39536.0,South,middle,other
45329.0,South,middle,simple
40308.0,South,low,simple
41126.0,South,first,simple
28293.0,South,NA,simple
39979.0,South,low,refined
36735.0,East/West,NA,simple
37108.0,South,middle,refined
33546.0,South,NA,simple
35126.0,South,NA,other
42196.0,South,low,refined
31681.0,South,first,other
31412.0,East/West,low,simple
